718236141657395203	#HIV	HIV	2016-04-08 00:36:55	Chris_topher_Mc	"Charlie Sheen, HIV, a Tabloid and My Insane 2-Year Hunt for a Story https://t.co/w8cEQYC5w1 @thr #CharlieSheen #HIV #AIDS #Gossip #Film"	I gladly retweet people who follow & retweet me. I can often be found with Ken Pittman on his radio show on WBSM 1420AM	"Massachusetts, USA"	None	434559012	None	1	Individual	celeb
718403693897506816	AIDS	HIV	2016-04-08 11:42:42	lrc328	"@_David_Edward Maybe they meant in the Charlie Sheen, do blow, sleep with hookers, &amp; contract AIDS type of winning.   \_()_/"	"I love America no matter how flawed she may be. Anger is not a platform. Don't DM me, bro. I'm usually right even when I'm wrong. #WPS"	Razorback Nation	America/Chicago	85578369	None	1	Individual	celeb
723261206727917568	AIDS	HIV	2016-04-21 21:24:43	MrPryority	Yo Prince was a wild dude back in the 80s when everyone was getting AIDs...he may have just kept it quiet like how Charlie Sheen did.	I march to the beat of my own drum.  #BlackLivesMatter	DMV	Eastern Time (US & Canada)	30589197	None	5	Individual	celeb
718200584751284225	AIDS	HIV	2016-04-07 22:15:37	PXLPXLmusic	little known fact about young guns charlie sheens 6 guns shoots aids	I mean pretty much	"Atlanta, GA"	Pacific Time (US & Canada)	3305229333	None	1	Individual	celeb
718302231871795200	AIDS	HIV	2016-04-08 04:59:32	damygeebo	#BroadwayACeleb Cat On A Hot Tin... Charlie Sheen Has Aids. #lol	I tweet News of The Weird and funny vids of The Amazing Raccoon Willie!!!  #Mapache	"Dubai, UAE"	Cairo	19037300	None	1	Individual	celeb
722638428341477376	AIDS	HIV	2016-04-20 04:10:01	ATtheveryend	Charlie Sheen's Ex Brooke Mueller -- He's Cutting Off His Rich Nose to Spite His Kids' Faces https://t.co/gD8G3HeFtS via @TMZ AIDS ! MONEY	"Im   Great     and    have   a    Great    T.V.  Show    The   Unreal    Variety    Show   ,  and    Im   Great"	New    york     city	Atlantic Time (Canada)	97798684	None	4	Individual	celeb
721329262163271680	AIDS	HIV	2016-04-16 13:27:52	thatsmecjones	So charlie Sheen still out here giving hoes Aids &amp; hasn't been charged but yall wanna put my cousin in jail for giving condoms to the church	I'm from the Nile Valley and I'm a comedian/Actor/Writer/ #grouponstripper #blaqgold #Melanin #settitoff	out of this world	None	3505752442	None	1	Individual	celeb
718813744340602881	AIDS	HIV	2016-04-09 14:52:06	moanIikejelena	Charlie Sheen admitted to having AIDS (im late I know) wow	I'm the sweetest bitch you'll ever meet	tigrotta mia	Quito	322604064	None	1	Individual	celeb
723373715765874688	AIDS	HIV	2016-04-22 04:51:48	HipHipster4	Wow prince had AIDS PLUS Charlie Sheen dang glad I don't sleep around nor do I use drugs https://t.co/PusTCrtSnT	Independent	United States	None	4330381966	None	1	Individual	celeb
718495960536625153	AIDS	HIV	2016-04-08 17:49:20	UncleFilll	@DirtbagDaniel_ dis how Charlie Sheen got aids doe	"Introvert https://t.co/rgpKPZtkuV https://t.co/f8pFYtW4RV @Kush__Records NYC, USA/ Worldwide"	NULL	Atlantic Time (Canada)	797458500	None	1	Individual	celeb
717909227004628993	AIDS	HIV	2016-04-07 02:57:52	markbspiegel	"Charlie Sheen investigated by LAPD https://t.co/Ky0jiKPrgP FIRED,AIDS,&amp; THIS. GORDON GEKKO MUST BE REALLY HAPPY RE WHAT HAPPENED TO THIS GUY"	"Investor, Managing Member of Stanphyl Capital, wiseguy. I buy deep value and short bubbles, and I don't do it quietly."	New York City	Eastern Time (US & Canada)	258612274	None	1	Individual	celeb
722027630980165633	#HIV	HIV	2016-04-18 11:42:56	RebelPinboard	Jason Quinlan - Charlie Sheen And His HIV - Don't Tell Me How To Ruin M https://t.co/TRleuh8gvZ #charliesheen #hiv #jasonquinlan #showbizz	Join The Rebel #Pinboard and share your images!	"Los Angeles, CA"	Pacific Time (US & Canada)	NULL	None	1	Individual	celeb
723277080847208450	AIDS	HIV	2016-04-21 22:27:48	DippnDots15	@PrisonPlanet When hasn't Charlie Sheen been an AIDS infected monster?	"Judylwb Idoov, Vlpsvrqv, dqg Vrxwk Sdun pdun. Dovr olnhv dqlph, ylghr jdphv, dqg zuhvwolqj. Ohdvw L nqrz zkhuhyhu L jr L jrw wkh Ghylo ehqhdwk pb ihhw."	Silent Hill	Central Time (US & Canada)	2564535979	None	1	Individual	celeb
718216490953154560	AIDS	HIV	2016-04-07 23:18:49	WrightyJason	"Charlie Sheen spoke out against the establishment and  BOOM! AIDS, sex scandals. He's been crucified."	"Just like a spider, I crawl the web. This is the world according to Wrighty. I don't think like you but I do think. Peace"	Australia	None	2164428259	None	2	Individual	celeb
720058133117206528	AIDS	HIV	2016-04-13 01:16:51	OfficialMCGusto	The lack of media outrage over Charlie Sheen exposing multiple women to hiv/aids. https://t.co/vAkLEtiFBI	Let me save you boo..	"Irving, TX"	Eastern Time (US & Canada)	164964300	None	1	Individual	celeb
720042969995337728	AIDS	HIV	2016-04-13 00:16:36	InTheAfterLife	"J: Charlie Sheen get expensive  treatment, so now de AIDS is so little that if he get a blood test it might not show up. Daz how good de tr..."	Life is always good over here.  IG: @plutonian_goddess FB: Maia Taylor https://t.co/4a8zFolmTH	Barbados	Santiago	275606940	None	1	Individual	celeb
722938435439202304	AIDS	HIV	2016-04-21 00:02:09	NovoselicSucks	@cbanks420lol @OpieRadio @EstherKuKu id let charlie sheen give me aids so i can jizz in her eye and infect her. #takingonefortheteam	Master of karate and friendship for everyone.	Buffalo NY	Atlantic Time (Canada)	523737395	None	1	Individual	celeb
719241345462902785	AIDS	HIV	2016-04-10 19:11:14	Aggies_Very_Own	@xaviercxbb @tracphoneshawty I'm fucking dying said Charlie Sheen when he found out he had AIDS	My face is a chair for women with Afros/Curly hair. Please have a seat. #IgnantTribe #JuggHive SC:AggiePride23 #9Dime @plantmami my header	"Somewhere Chilling, NCAT, NC"	Central Time (US & Canada)	164010309	None	1	Individual	celeb
718391214794547201	AIDS	HIV	2016-04-08 10:53:07	StaceyBridges18	WHY isn't Charlie Sheen facing MURDER CHARGES for exposing INNOCENT WOMEN to HIV&amp;AIDS since 2004! Charlies a MONSTER https://t.co/iDI4Esevqf	My fiance died in 30 days after his Doctor gave him a FREE 30 day sample of ABILIFY for STRESS. These drugs on TV kill fast and I'm here to warn the people.	NULL	None	4815348508	None	1	Individual	celeb
719960346040102912	AIDS	HIV	2016-04-12 18:48:17	princess_caz82	@mightybinwah @niteyeti @Dickie_Shoulder Good AIDS is when it's contained. Bad is when it's spread. Bit like what Charlie Sheen did	"My tweets are the opinions of the many voices in my head. If you don't like it, don't follow me or comment. I will sexually harass you. No DMs"	Wherever there's cocktails	None	194503354	None	5	Individual	celeb
721158407437348864	AIDS	HIV	2016-04-16 02:08:57	caralee557	Didn't Charlie Sheen die of AIDS-@CatLadyHasNoCat No that was Robin Williams -Alex	Now stay with me cause I'm quite quick	NULL	None	550104397	None	1	Individual	celeb
719342309188304896	AIDS	HIV	2016-04-11 01:52:25	BillyWayneDavis	Weird. Charlie Sheen admits he has AIDS and the tiger population goes back up.  https://t.co/sgkq2Lw2XH	Pilot Fighter	"Cypress Park, Los Angeles"	Pacific Time (US & Canada)	104071616	None	1	Individual	celeb
722496371488591874	AIDS	HIV	2016-04-19 18:45:32	filipebertoglio	charlie sheen com aids me lembra scar tissue	"queijo cheddar, prato ou suico?"	NULL	None	2707932432	None	1	Individual	celeb
722754569449664512	AIDS	HIV	2016-04-20 11:51:32	B_TheRealest	@Des4gr8ness fuck Charlie Sheen. Nigga just out here trying to pass around AIDS and not take care of his kids. He can eat a dick	Regular nigga. Fake sports Guru. Gym rat.  Eagles Nation. Thunder Up.	"South Jerz, USA"	None	168890981	None	3	Individual	celeb
720083895845302272	AIDS	HIV	2016-04-13 02:59:13	Drumpf_Verdict	Where do you think Charlie Sheen got that catchphrase from? and his AIDS	Reviewer/Genius/Fantastic Hair/Has all the best words	"New York, USA"	None	NULL	None	1	Individual	celeb
719228492018282496	AIDS	HIV	2016-04-10 18:20:09	DoktorUndNutten	"Scary Movie 3. Oh, Charlie Sheen bevor er AIDS hatte."	Sass & Sorcery!	Braunschweig / Germany	Bern	17317004	None	1	Individual	celeb
723271698959634432	AIDS	HIV	2016-04-21 22:06:25	djfogigz	charlie sheen got aids and prince dies from a so called flu... ehh. sounding a little sketch. rip to prince though.	sicker than ya' average... empowering people and helping them find their life purpose #numerology #astrology	"San Francisco, CA"	Pacific Time (US & Canada)	50001227	None	1	Individual	celeb
718182943672438784	AIDS	HIV	2016-04-07 21:05:31	_iPrince	...Charlie Sheen for giving women aids and Oj for murdering his wife (b/c we all know he did it)...	Snapchat: i.prince // Husband. Dad. Christian. Est. 1984. Uncompromised. #Team #TeamBRINGIT #Yeshua	Chicago	Central Time (US & Canada)	64573701	None	1	Individual	celeb
718195670033666049	#HIV	HIV	2016-04-07 21:56:05	jenniegrimes	"Charlie Sheen's sordid legal war over #HIV, alleged threats and violence - Los Angeles Times https://t.co/hCQKBULpjN"	stage iv cancer advocate. inspired by goodness. ice cream addict. perpetually curious. tabasco lover. seeker of hope.	"Los Angeles, CA"	None	149956682	None	5	Individual	celeb
723236533185204224	AIDS	HIV	2016-04-21 19:46:41	StephenKComedy	"Charlie Sheen has AIDS, and HE'S fine! But Prince dies of PNEUMONIA?! SMH . . Well tonight I'm gonna party like it's 1999!"	"Stephen Kyle is a comedian born and raised in CT. His comedic topics generally include, children, family life, relationships/marriage, and race relations."	NULL	None	1308971256	None	1	Individual	celeb
723176509050130432	AIDS	HIV	2016-04-21 15:48:10	AaronGetsYoked	@ShayStillCookin I've built up an immunity to it like Charlie sheen did with AIDS	"Street Cred Level Over: 9,000 #OilFieldUniversity #AC #DirtySouthPerformance"	5.bro	Hawaii	522773319	None	1	Individual	celeb
723210971477598208	AIDS	HIV	2016-04-21 18:05:06	Casi_not_Cassie	@ANYnotNEY @implicitREBEL @_ElleEyeEnAye ok but Charlie Sheen has HIV and HID IT for years. He don't even have AIDS yet	Tad bit sicker than the rest of the clinic	"Atlanta, Georgia"	Quito	44188419	None	1	Individual	celeb
719062494333960192	AIDS	HIV	2016-04-10 07:20:32	SeanVnthony	@torrespablo101 my name ain't Charlie Sheen so I won't give you AIDs	The Contradictory Mind of Sean Anthony. FishShop Twitter Buddhist #HXLY	Highland	Pacific Time (US & Canada)	1489811048	None	1	Individual	celeb
718169401586028545	AIDS	HIV	2016-04-07 20:11:42	im2sxe4	Charlie sheen got aids because he was having sex with men. Article is clear as day on #AOL check it out before they pull it	There's about 7 billion people on earth. I'm one. Just slightly different.  #queens #NYC #nightlife #zyzz #keepmirin #berniebro alcohol kills dont  follow	QUEENS NY	None	2546064161	None	1	Individual	celeb
719436334234886144	AIDS	HIV	2016-04-11 08:06:03	RICHINDU	@bellathorne4u I wonder if they would like charlie sheen now since hes workin on a aids epidemic senario i think 18 year olds would jump on	trucker	"Hesperia, CA"	None	NULL	None	1	Individual	celeb
723204052654247936	AIDS	HIV	2016-04-21 17:37:37	CrashHellton	And the worst part of all this shit?!  CHARLIE SHEEN STILL HAD AIDS!	"Trying to navigate delicately through life, but falling and crashing every step of the way..."	"Lost Angels, CA"	Pacific Time (US & Canada)	108782204	None	1	Individual	celeb
721168721839001600	AIDS	HIV	2016-04-16 02:49:56	jk_maddox	Charlie sheen fucking bitches &amp; he giving them AIDS facts	when life gives you lemons .. don't make lemonade.. make Lemon pie	NULL	None	4911031632	None	1	Individual	celeb
721264044825378816	AIDS	HIV	2016-04-16 09:08:43	RodreeSZN	@lorena_bencomo you got AIDS.. Stay away from everybody Charlie sheen https://t.co/rCknRbLFL3	Y | US MARINE | Views | SZN |EIRE	NULL	Pacific Time (US & Canada)	160805443	None	2	Individual	celeb
719014063003541505	AIDS	HIV	2016-04-10 04:08:05	Strobelicous	@ogmakey @AbrilMayJune109 @happyful @Ron_Petrelli I'm like Charlie sheen. Tiger blood. AIDS. Winning.	Yale '19	NULL	None	795274566	None	1	Individual	celeb
718157849571041280	AIDS	HIV	2016-04-07 19:25:48	Matthew_Gaskin	Trump supporter: Trump speaks his mind &amp; has his own money.  Me: So does Charlie Sheen. You want America to have financial finacial AIDS?		Martha Stewart's Guest Bedroom	Eastern Time (US & Canada)	242096716	None	2	Individual	celeb
718908755652558849	#HIV	HIV	2016-04-09 21:09:38	Klimb_im	@FuckableJustin Bieber is the new Charlie Sheen .. #HIV .. it's only a matter of time		NULL	Pacific Time (US & Canada)	2603788669	None	3	Individual	celeb
719648525378842625	#HIV	HIV	2016-04-11 22:09:13	Klimb_im	@All_Trends_IT Bieber is the new Charlie Sheen .. #HIV .. it's only a matter of time		NULL	Pacific Time (US & Canada)	2603788669	None	3	Individual	celeb
719947253297889280	#HIV	HIV	2016-04-12 17:56:15	Klimb_im	@iwatchedbieber Bieber is the new Charlie Sheen .. #HIV .. it's only a matter of time		NULL	Pacific Time (US & Canada)	2603788669	None	3	Individual	celeb
720748253659209729	AIDS	HIV	2016-04-14 22:59:09	Jxhnchristopher	@mitchelllmao @DiamondsNBooze so did Charlie sheen and now he has AIDS		NULL	Eastern Time (US & Canada)	239219168	None	1	Individual	celeb
721073703266623488	AIDS	HIV	2016-04-15 20:32:22	dlindley91	Charlie Sheen is being investigated for trying to have his ex-fiancee killed. She previously had an abortion on account of his having AIDS.		NULL	Pacific Time (US & Canada)	NULL	None	1	Individual	celeb
721549908977840128	AIDS	HIV	2016-04-17 04:04:38	JeneteTonuzi	did u fall from heaven because Charlie sheen has aids		NULL	None	3434912345	None	1	Individual	celeb
722238962803286016	AIDS	HIV	2016-04-19 01:42:41	matz64	"This kid said he's stays winning like Charlie Sheen... Well Charlie Sheen has AIDS, so...?"		The Benz	None	150099677	None	1	Individual	celeb
722587584631803906	AIDS	HIV	2016-04-20 00:47:59	r_x_2_2	@kerrence charlie sheen TIGER BLOOD haha he has aids		Tejas	Mountain Time (US & Canada)	16509486	None	2	Individual	celeb
722917539626512384	AIDS	HIV	2016-04-20 22:39:07	one_tatyana	@jjcleaver22 @female_books forgot about charlie sheen. He was handing out aids for free and beating girls and treating them like trash.		NULL	None	1378047270	None	2	Individual	celeb
718188093539540993	AIDS	HIV	2016-04-07 21:25:59	bossman808dp	Assassin rule #16 If your lover gives u AIDS u might need 2 stalk them #CharlieSheen			None	4899339728	None	1	Individual	celeb
720598607381053440	AIDS	HIV	2016-04-14 13:04:30	Brouillette_1st	Bill c fuked 30bitches &amp;his wife still with him Magic J got AIDS &amp; his wife stayed wit him but if I put upTBH yall be quick to leave a nigga			None	2379068545	None	1	Individual	celeb
721161606562877440	AIDS	HIV	2016-04-16 02:21:40	LouiseDeKoven	Brandon Flowers does not have AIDS. #ZapposSecretShow		Las Vegas	None	145082709	None	1	Individual	celeb
720625724571389952	AIDS	HIV	2016-04-14 14:52:15	GetgoodofferGet	Bruh just said Magic giving Kobe AIDS hugging him that long			None	3247904031	None	1	Individual	celeb
722065912334008320	AIDS	HIV	2016-04-18 14:15:03	derekreid607	"Bye, why people saying Prince had HIV/AIDS ?"			Eastern Time (US & Canada)	2355466878	None	1	Individual	celeb
720928671033397249	AIDS	HIV	2016-04-15 10:56:04	ChokoraSonko	Calling it... #prince had aids		"California, USA"	Pacific Time (US & Canada)	3373052062	None	1	Individual	celeb
719579437759643651	AIDS	HIV	2016-04-11 17:34:41	siopretandreeva	"Can people quit with the illuminati bullshit, or he had aids and let him R.I.P. #Prince"			None	2334147900	None	1	Individual	celeb
720181097297027073	AIDS	HIV	2016-04-13 09:25:28	review_get	Can't believe Prince died. My cousin was JUST telling me how he heard a rumor that he had AIDS and wasn't going to make it to the summer.			Quito	294863981	None	2	Individual	celeb
718851445899075584	AIDS	HIV	2016-04-09 17:21:54	Chvloe_	Charlie Sheen is being investigated for trying to have his ex-fiancee killed. She previously had an abortion on account of his having AIDS.			Pacific Time (US & Canada)		None	1	Individual	celeb
720276166628610048	AIDS	HIV	2016-04-13 15:43:14	CarrollWarren2	cosby fucked 30 girls his wife stayed him. Magic got AIDS wife stayed with him. Oj killed bitches wife stayed. I leave a comment and its ov.		"Hilltop, OH"	None	2752646505	None	1	Individual	celeb
718281286507487232	AIDS	HIV	2016-04-08 03:36:18	ABrooklynBlog	Damn rumors already starting up about prince dying from AIDS			None	3576898103	None	1	Individual	celeb
719499736131088384	AIDS	HIV	2016-04-11 12:17:59	chrisjdabbs	Did Prince die because of AIDS in the low?		MyHeadHighnMyMiddleFingaHigher	Eastern Time (US & Canada)	33771620	None	1	Individual	celeb
722894413731471360	AIDS	HIV	2016-04-20 21:07:13	clcisme	Did Prince die of Aids?			None	2574026170	None	1	Individual	celeb
722253526898880512	AIDS	HIV	2016-04-19 02:40:34	Jennaellen_	Did they ever say how Prince died? My cousin swear he had AIDS		America	Eastern Time (US & Canada)	230509971	None	1	Individual	celeb
720604925483433985	AIDS	HIV	2016-04-14 13:29:37	Paulelr7579	did u fall from heaven because Charlie sheen has aids			None	3434912345	None	1	Individual	celeb
721846850207293441	AIDS	HIV	2016-04-17 23:44:35	cocomorgz	Just a random tweet has Magic Johnson ever really disclose how he got aids or h.i.v?  hmmmmm		"New York, NY"	None		None	1	Individual	celeb
722716108109803521	AIDS	HIV	2016-04-20 09:18:42	hivpilipinas	Kobe is gonna get aids after that long ass huh with Magic		"Northridge, Los Angeles"	Arizona	1306626294	None	1	Individual	celeb
